Erben	-0.3	0.63	-0.18
riesengroß	-1.24	1.01	-0.43
liiii	-0.52	0.22	0.08
aeneas	0.39	-0.13	0.55
japanesischen	0.61	-0.26	0.01
Duilius	0.24	0.61	0.42
clausilia	-0.47	-0.01	0.27
Gregoras	0.83	-0.08	0.36
dig.	0.04	-0.25	0.31
siempre	-0.13	0.52	0.48
Hidetsugu	0.33	0.42	0.07
antiseptisch	-0.93	0.4	-0.24
thereof	0.44	-0.24	0.68
Entwickelungszustand	-0.37	0.47	0.19
typographiae	-0.67	0.61	0.05
vozieren	0.94	-0.22	0.45
Schiffsverbindung	0.96	-0.79	0.17
ländlich	0.25	-0.31	0.02
abschleifen	-0.93	-0.16	-0.06
gottlieb	0.01	0.06	0.18
Schiffskapitän	0.73	-0.19	0.47
Querwulst	-0.41	-0.19	0.28
Sachsen-Coburg-Gotha	0.74	-0.57	0.44
Schulgemeine	0.23	-0.26	0.35
patens	-0.04	-0.2	0.45
regente	-0.02	0.3	0.18
Bluhme	-0.28	0.3	0.17
Dualität	0.64	0.29	0.32
ulpian.	-0.25	0.07	0.18
Nankin	0.75	-0.33	0.14
Erzfeind	-1.46	1.34	-0.54
Travemünde	1.2	-0.97	0.08
benigna	0.44	0.03	0.36
oberherrlich	-1.4	0.98	-0.14
Gard	0.69	-0.38	0.2
Takauji	-0.09	0.71	0.24
Füllhorn	1.25	-0.65	0.5
Elendeste	-2.05	1.34	-0.36
Naturzustand	0.6	0.06	0.42
hindurch	-0.13	-0.18	0.14
Steintafel	0.44	-0.97	0.63
Rektifikation	0.04	-0.17	0.47
niederhängend	0.33	-0.59	0.38
Hamburgern	0.56	-0.14	0.35
Eichenrinde	0.41	-0.58	0.54
Spracheröhre	0.44	-0.66	0.65
Saturn	0.98	-0.18	-0.33
Löwentaler	0.68	-0.41	0.43
Mosjeh	-0.9	0.58	0.08
Geringeren	-0.9	0.94	0.15
halbwach	-0.07	0.29	-0.31
itzig	0.53	0.11	0.13
Pature	-0.15	-0.02	0.26
Linienzug	-0.11	-0.25	0.36
articulo	-0.14	0.56	0.26
Rundstück	0.34	-0.37	0.49
Landshut	1.0	-0.66	0.23
Geschäftslast	-0.56	0.34	0.24
Stadtviertel	1.06	-1.19	0.25
Strombus	-0.78	0.3	0.07
scient	0.0	0.62	0.26
aufdringlich	-0.74	0.89	0.16
zensieren	-0.71	0.8	-0.07
Glasfaden	-0.04	-0.61	0.49
Theodos	-0.72	0.84	-0.18
wohlgezielt	-1.49	1.39	-0.57
Picenter	-0.62	0.93	-0.19
Lenken	0.58	-0.26	0.29
mora	-0.24	-0.06	0.38
Varices	-1.74	1.13	-0.63
Landwanze	-0.59	0.23	0.21
schneiden	0.06	-0.47	0.41
duobus	-0.3	0.28	0.25
Eitelbach	1.15	0.2	0.53
hineinnehmen	-1.17	1.2	0.15
eingeschläfert	-1.04	0.88	-0.2
herrera	-0.39	0.42	0.39
abbiegen	-0.09	0.1	0.32
Telegraphen-Beamte	-1.56	1.13	-0.3
Ausgangspunkt	0.87	-0.53	0.4
Gemeinschaftliche	0.18	0.42	0.49
Zahnstocher	-0.02	-0.55	0.74
Schwefelgeist	-0.84	0.25	-0.1
Bahnlinie	0.31	-0.4	0.06
blondlockig	1.58	-0.49	0.58
Hauptreihe	0.35	-0.54	0.4
An.	0.79	0.04	0.49
Erbegericht	-0.87	0.88	-0.14
dites	0.35	0.36	0.61
cuj.	-0.24	-0.19	0.41
Schneise	0.37	-0.63	0.18
Amboss	-0.64	0.35	0.32
Atapupu.	-0.19	-0.25	0.22
rebellierend	-1.82	1.46	0.04
Nachtmarsch	-1.13	0.5	-0.48
muralt.	-0.27	0.16	0.15
34sten	0.74	-0.63	0.38
Nathusius	0.82	-0.2	0.48
Davis	0.69	-0.31	0.2
Hamadryas	0.18	0.04	0.18
flor.	0.22	-0.29	0.36
Zuströmung	-0.27	0.07	-0.05
Monographie	0.81	-0.51	0.44
Kupferrot	1.01	-0.92	-0.05
Elpin	-0.97	0.84	-0.17
resultant	0.37	0.39	0.57
erblich	0.34	-0.35	0.35
Moskowiter	0.08	0.59	-0.01
miauen	-0.11	0.47	0.28
verbrieft	-0.11	0.22	0.04
Wahrnehmende	0.87	0.13	0.73
Alkibiades	-0.01	0.45	-0.12
cuicunque	-0.21	0.28	0.41
Häufung	-0.88	0.59	-0.03
Momentum	0.89	-0.22	0.3
Fabrikat	0.74	-0.4	0.45
sauber	0.86	-0.83	0.75
napoleon	0.33	0.2	0.58
Profession	-0.21	0.58	0.09
Gemütserregung	0.04	0.8	0.12
Tiger	-0.06	-0.08	0.13
Palfyn	-0.56	0.8	0.01
amtl.	0.1	0.12	0.12
schwunghaft	1.12	0.41	0.4
hereinrufen	0.1	-0.25	0.3
emportürmen	-0.36	-0.15	-0.28
durchlässig	-0.4	-0.4	0.21
Überschreitung	-2.11	1.37	-0.47
umschnüren	0.06	0.18	0.29
Verletzen	-2.18	1.57	-0.51
Mitrailleuse	0.16	-0.26	0.41
Lichtbrechung	0.63	-0.48	0.3
Schraubenrad	0.44	-0.68	0.47
cute	-0.45	0.49	0.22
Setzmaschine	0.32	-0.72	0.5
verwundern	-0.3	0.29	-0.02
Inkrement	1.11	-0.21	0.39
euripides	0.1	0.3	0.21
Waldeck	0.77	0.03	0.34
Kleeheu	0.48	-0.9	0.54
vorletzt	-0.07	-0.43	0.33
leisten	1.08	-0.07	0.64
reichbegabt	2.47	0.24	0.76
variant	0.06	-0.04	-0.19
anbeissen	-0.65	0.45	0.08
Fixsternensystem	1.17	-0.9	0.02
Belehren	0.78	-0.06	0.46
Freihafengebiet	0.91	-1.02	0.16
hiervor	0.56	-0.15	0.31
Vorschlagsrecht	0.14	0.1	0.22
Bitten	-1.73	1.34	-0.37
Klagformel	0.02	0.12	0.35
Magdalene	0.55	0.2	0.37
Gefalte	0.55	-0.09	0.3
Gewendte	1.09	-0.05	0.41
Galere	0.75	0.13	0.36
Ätzkali	0.05	-0.42	0.13
Kieme	-0.26	0.06	0.26
Mürbebraten	1.29	-1.29	1.03
zuschleifen	-0.28	-0.24	0.39
Yi-San	-1.15	1.27	-0.18
Verfügen	1.95	-0.67	0.33
General-Versammlung	0.81	-0.48	0.48
alae	-0.54	0.26	0.07
tunesisch	0.97	-0.52	-0.21
verengen	-0.07	-0.37	0.14
Successionsrechte	0.53	0.17	0.33
Offenbarer	1.83	-0.0	0.29
Heimball	-0.13	0.94	0.2
Vinca	0.15	-0.43	0.49
Übertretungsfall	-0.94	0.88	-0.24
trennend	-0.52	-0.2	0.01
Orea	0.71	-0.15	0.58
kandieren	0.38	-0.85	0.52
Tierpflanze	-1.01	0.24	-0.04
ii2	-0.02	0.09	0.24
Bairische	-0.57	0.78	-0.26
Zinkoxyd	0.25	-0.47	0.3
784.	0.22	-0.11	0.21
Briseis	0.11	0.37	-0.17
Instrumentierung	1.32	0.2	0.65
bedienend	0.35	0.12	0.45
Aliris	0.76	0.08	0.18
Gelenksteifigkeit	-2.09	1.25	-0.61
Kompresse	-0.19	0.03	0.35
Carre	0.67	-1.15	0.41
Wiedername	-0.4	0.46	0.06
einengen	-0.14	0.38	-0.33
Gläubigkeit	0.4	0.25	0.34
blocus	0.41	0.05	0.26
erwerbend	0.95	0.11	0.53
Tomentosa	0.6	-0.96	0.61
sotane	-1.39	1.13	0.07
Jellinek	0.88	-0.24	0.21
Bürokrat	-1.03	1.29	0.12
Wiederwahl	-0.38	0.43	0.13
Ladestock	-1.06	0.41	0.11
p/	0.14	-0.54	0.32
Grundfrage	0.93	-0.02	0.6
Milchdrüse	-0.15	0.11	0.38
Zurücklegung	-0.09	-0.36	0.2
Olde	1.14	-0.49	0.54
Totenreich	-0.52	0.1	-0.37
voici	0.32	0.35	0.58
Roheisendarstellung	0.62	-0.08	0.42
Versprechene	0.18	0.2	0.26
ὢν	-0.62	0.66	-0.38
rätlich	-0.67	0.23	-0.01
Umgrenzung	0.64	-0.44	0.63
Kletterkunst	0.69	0.38	0.38
Wacke	-0.13	0.07	0.27
minutis	-0.36	0.24	0.19
Gartenstuhl	1.28	-1.29	0.65
Gesellenstand	0.78	-0.2	0.27
Conferven	-0.53	-0.14	0.26
austilgen	-1.32	1.46	-0.13
amico	-0.45	0.34	0.36
Negromanticus	-0.07	0.39	-0.4
fortasse	-0.5	0.57	0.3
Bambusstock	-0.04	-0.32	0.44
Goldader	-2.27	1.25	-0.87
finanzrechtlich	-0.57	0.47	0.01
Herzensgrund	0.63	0.55	0.26
Ehrlichmachung	-0.16	0.63	0.24
Giftstoff	-1.89	1.32	-0.65
lucis	-0.62	0.62	0.22
Landkutsche	0.63	-0.73	0.25
weis	-0.39	0.61	0.24
guineisch	0.37	-0.05	0.45
Notarikon	-1.06	0.89	-0.04
Zerschmetterung	-1.27	0.92	-0.44
Nachlese	1.05	-0.16	0.48
Gebirgeshöhe	0.45	-0.46	-0.54
unerreichbar	1.24	0.16	0.39
Eingekerkerte	-2.55	1.87	-0.6
langgehegt	1.17	0.72	0.59
Karlchen	1.38	-0.14	0.33
Kurpfalz	0.02	0.63	0.0
smellie	0.22	-0.03	0.4
Bundespräsidium	-0.12	0.0	0.04
Flötenhaus	1.07	-1.0	0.45
vorwärts	-0.34	0.07	0.18
Pfad	0.39	-0.78	-0.12
mißmutig	-0.99	0.0	-0.12
Gegenständliche	0.7	0.53	0.57
Dominikanermönch	0.98	-0.48	0.38
Verdaulichkeit	-0.45	-0.23	0.19
Prädestination	0.89	0.13	0.46
Lustgebäude	1.3	-0.91	0.48
flassan	-0.08	0.03	0.23
Handelsverkehr	1.37	-0.55	0.21
bertrandi	0.11	-0.1	0.25
Erkenntnisvermögen	1.34	0.01	0.7
Pflanzensäure	-0.95	0.33	-0.17
julii	0.86	-0.02	0.51
Bilderbogen	0.88	-0.48	0.67
Beutner	0.18	-0.39	0.18
Impost	0.72	-0.46	0.15
rufend	-0.08	0.71	0.05
niederfließen	0.94	-0.75	0.45
Zobelfell	-0.62	0.22	-0.06
Hausarbeiter	0.27	0.27	0.21
Jagdbediente	-0.44	0.12	0.18
Gourcy	1.75	-0.42	0.74
theodosianischen	-0.01	0.05	-0.02
439	0.37	0.04	0.26
Glockechen	1.03	-0.75	0.58
Reitallee	0.89	-1.1	0.15
jener	-0.32	0.06	0.17
Verfolg	0.14	-0.22	-0.06
Knochenasche	-0.44	-0.36	0.31
Patriarchat	-0.67	0.61	-0.29
Eunuch	-0.18	0.49	0.02
Winterfeld	0.14	0.07	0.06
Adriano	0.64	-0.22	0.46
Dännerl	1.11	-1.16	0.39
Naturphilosophie	1.42	-0.27	0.47
riolan	-0.4	0.19	0.02
Schlagintweit	0.87	-0.16	0.1
aedibus	0.78	0.03	0.47
absterbend	0.28	-0.63	0.36
305	0.17	-0.17	0.05
Senatsmajorität	-0.04	0.84	0.29
andernfalls	-0.65	0.39	-0.02
Machenow	-0.08	-0.67	0.27
dictionarium	0.25	0.07	0.44
Mistbeet	0.04	-1.05	0.43
Lakonika	-0.07	0.11	-0.06
Görtzke	0.01	0.41	0.14
fortifikatorisch	0.1	-0.64	0.2
Kakaobohne	0.23	-0.54	0.51
Studiumordnung	-0.1	0.06	-0.05
Röstreich	-0.56	0.38	-0.47
Fließwassergefäß	-0.64	0.42	0.06
ehrelos	-2.01	1.43	-0.3
Textur	0.9	-0.27	0.56
umschweifen	-0.26	-0.11	0.0
Maskenball	1.41	0.13	0.58
Poggend.	-1.14	0.69	-0.0
zäumen	-0.21	0.41	0.12
mißglückt	-1.48	1.21	-0.36
1867	0.65	-0.92	0.18
Kautschukrohr	0.37	-0.6	0.37
Reichs-Eisenbahn-Amt	-0.03	-0.02	0.11
Herzgeflechte	-0.28	0.74	0.14
Erschaffen	1.04	0.4	0.43
Horizontalschnitt	0.16	-0.78	0.46
Satzbildung	0.8	-0.08	0.55
pilgern	1.05	-0.44	0.26
Steinkohlenfeuer	0.14	-0.6	0.4
zersetzbar	-1.02	0.34	-0.24
Schritt	0.22	-0.13	0.2
Murano	0.63	-0.17	-0.01
Apfelblüte	1.92	-0.99	0.48
1776.	0.43	-0.26	0.39
Lili	0.63	0.78	0.04
Larvenherr	0.39	0.63	0.31
Jenseits	1.02	0.37	0.1
Wasserflut	-0.57	0.89	-1.22
Morchel	1.58	-1.27	0.88
Sattel	-0.59	0.0	0.24
baden	1.16	-0.05	-0.26
Unterlegen	1.04	-1.16	0.92
found	0.08	-0.24	0.59
Grasboden	1.21	-1.29	0.27
Ilfeld	0.98	-0.59	0.4
Reeder	0.61	-0.36	0.27
Tayo	0.32	0.39	0.42
Nahm	0.67	0.3	0.6
Duckmäuser	-0.96	0.83	0.26
plene	0.05	0.53	0.19
meinige	1.42	-0.45	0.31
steuerfrei	-0.18	-0.1	0.2
Brechungsindex	0.66	-0.58	0.47
Bukolik	0.31	0.34	0.42
Kopfkappe	-0.58	0.48	0.02
aufladen	-0.41	-0.2	0.02
Heringsfang	0.49	-0.06	-0.3
Blütenhülle	-0.03	-0.28	0.42
Sportel-Ordnung	0.23	-0.2	0.13
Repulsion	0.32	-0.32	0.2
wiederbringen	0.82	-0.14	0.46
Militairgesetzgebung	-0.03	-0.05	0.15
Uferland	0.5	-0.49	-0.35
Tokaïdo	1.09	-1.05	0.12
é	0.03	0.4	0.36
Reitlehrer	-0.21	0.51	0.17
Renegat	-0.71	0.73	0.04
Frere	0.85	0.1	0.28
Andros	0.87	-0.37	-0.06
Damerow	-0.15	0.06	-0.02
Urwirbelplatte	-0.25	-0.08	0.17
Kohlenstoffatom	-0.2	-0.23	0.34
Tullian	-0.75	0.93	-0.08
Moira	0.2	0.05	0.31
Brunst-Zeit	-0.18	0.07	0.24
GREW.	-0.66	0.63	-0.08
Drüsentasche	-0.77	0.48	0.27
Hauswirtin	1.51	-0.32	0.66
zueinander	0.36	-0.43	0.41
sign.	-0.08	0.39	0.4
Nüchternheit	0.91	0.16	0.51
Städterin	1.46	-0.5	0.47
Malaspina	1.38	-0.25	0.41
Reform	0.27	0.48	0.42
rvysch	0.82	-0.3	0.42
Tauschbarkeit	0.66	0.05	0.4
investieren	0.76	0.18	0.49
Se-	0.25	-0.12	0.28
Erübrigung	-0.1	0.53	0.34
Rhode	1.28	-0.56	0.39
Buchecker	0.54	-1.08	0.83
Vatermörder	0.39	0.08	0.36
SS.	1.27	-0.32	0.33
Urgestein	-0.64	0.31	-0.32
Nationalbibliothek	1.33	-0.5	0.55
Roheiseneinsatz	0.4	-0.52	0.24
grains	0.74	-0.67	0.69
Lovelacens	-0.04	0.52	0.18
Lovel	0.54	-0.12	0.28
978.	-0.19	0.12	0.13
dicat	0.03	0.35	0.38
Blutentleerung	-1.08	0.72	-0.11
Church	0.39	-0.46	0.15
Seelengemälde	1.44	0.12	0.58
Ausführungshandlung	-1.83	1.07	-0.16
Zentrifugalkraft	1.03	-0.49	0.32
Mauleselin	-0.7	0.33	-0.01
ellenweise	0.35	-0.56	0.44
ususfr.	0.47	-0.01	0.42
pecus	-0.24	0.42	0.35
Umlage	-0.81	0.43	-0.1
Schwarzenberg	0.56	0.41	0.3
Steinfeld	0.99	-0.81	-0.02
hingescheiden	0.3	0.51	0.16
weggeführt	-0.82	0.99	-0.44
Cabinets-Ordre	0.87	-0.32	0.44
May.	0.2	0.62	-0.17
explizit	0.43	-0.3	0.54
Schwimmende	0.37	-0.48	0.14
rundlich	-0.27	-0.5	0.17
pfalzgräflich	0.72	-0.34	0.42
Schwarzätzung	-0.05	-0.11	0.25
Zuckerbrot	1.39	-1.05	0.76
errores	-0.17	0.37	0.26
glasig	-0.06	-0.31	0.2
Pein	-1.72	0.88	-0.46
Milreis	0.9	-0.66	0.48
jambelich	0.33	0.17	0.14
Lebensgenosse	0.13	-0.03	0.24
Reuter	-1.1	0.98	-0.44
Annelein	1.06	-0.84	0.71
Conv.	0.44	-0.32	0.21
Täfelei	0.31	-0.6	0.57
Beauftragte	-0.68	0.6	0.02
Unterdrücken	-1.99	1.83	-0.46
Beredung	-0.29	0.33	0.02
Nashorn	0.32	-0.1	0.31
Mahmud	0.23	0.54	0.12
Alkathoos	0.41	0.4	0.09
Kammergerichtsordnung	0.89	-0.43	0.53
bart-	-0.35	0.15	0.12
Steinart	0.67	-0.74	0.55
Daniell-Element	0.74	-0.59	0.41
Kassiopeia	0.33	0.41	-0.24
Manu	-0.77	0.88	-0.02
Hauptdiagonale	0.71	-0.51	0.71
beta	0.18	-0.5	0.58
Streckealberge	-1.0	0.7	-0.32
Gebüschformation	0.58	-0.64	0.25
384	0.58	-0.41	0.38
Inspirierte	-0.42	0.57	0.2
1078	0.19	0.1	0.42
heranstürmend	-0.72	0.66	0.09
His	0.29	-0.06	0.15
Schorn	0.48	0.04	0.21
Fouché	-0.93	0.88	-0.06
Plagiat	-1.72	1.2	-0.29
verbeißen	-0.93	0.85	0.09
geistesarm	-1.36	0.52	0.02
Mörike	1.84	-0.05	0.87
Falcidia	0.05	0.37	-0.08
Attizismus	0.42	0.22	0.16
überstark	0.04	0.31	0.2
Jury	0.61	0.06	0.44
44+	-0.03	-0.34	0.47
Tsu-San	0.45	0.16	-0.01
Riegelsdorf	0.2	-0.41	-0.08
mitlachen	0.45	0.44	0.61
Nachwert	-0.7	0.95	0.18
Reflexlicht	1.1	-1.16	0.3
193	0.25	-0.29	0.08
athletisch	1.59	0.01	0.71
Guterbesitzer	0.4	-0.26	0.34
Ereiferung	-0.78	1.33	-0.06
Söldling	-1.14	1.27	-0.15
gedarrt	0.01	-0.03	0.15
pauca	-0.27	0.32	0.43
2400	0.81	-0.6	0.43
Raynal	0.73	0.31	0.3
servant	0.2	0.29	0.52
Liter	0.81	-0.92	0.57
Meßchor	-0.09	-0.14	0.35
Lina	1.89	-0.13	0.62
Kawure	-1.28	0.27	-0.07
Perouse	0.07	0.06	0.04
Per	-0.31	0.39	0.07
Rutsche	-0.36	0.14	0.07
Seebrise	1.19	-0.64	-0.12
Gewerberecht	0.08	0.15	0.21
131.	-0.25	0.3	-0.16
prunken	-0.11	0.24	0.52
Klafterholz	1.11	-0.95	0.21
Häckselmaschine	0.35	-0.36	0.54
Judiciaire	0.27	0.23	0.29
Patronatsrecht	-0.04	0.44	0.38
Auftauen	0.65	-0.64	-0.26
Gesamtwesen	1.08	0.02	0.35
Gartenschläfer	-0.7	0.27	0.26
Gian	1.27	0.19	0.15
Fußknochen	-0.09	0.07	0.42
refuse	0.15	0.37	0.46
Gestalten	1.18	0.59	0.59
Radiolarien	0.38	-0.04	0.4
ungangbar	-0.7	0.34	-0.16
Nachbildung	0.75	-0.31	0.38
estates	0.89	0.01	0.75
hinströmen	-0.07	0.23	-0.17
personis	-0.34	0.24	0.32
Goldgulden	0.45	-0.3	0.2
Aufenthaltstaat	0.06	0.64	0.32
Krumme	-0.59	0.61	0.37
Rarität	1.38	-0.68	0.73
Oberharz	0.66	-0.56	0.29
Mythosbildung	1.61	0.17	0.73
Blasius	0.38	-0.45	0.44
Einhalt	-1.05	1.26	-0.35
Av	0.11	-0.01	0.39
concessione	-0.41	0.55	0.2
Vortritt	1.36	-0.08	0.62
Farberadchen	0.47	-0.77	0.54
287.	-0.46	0.17	0.1
symptomatisch	-1.79	1.11	-0.64
Bufon	0.6	-0.04	0.28
gesiebt	0.14	-0.63	0.52
Schweißofenbetrieb	-0.24	-0.13	0.25
Kratze	-0.35	0.21	0.53
Steinkohlenflöz	-0.03	-0.01	-0.1
Oberbrust	0.53	-0.73	0.26
Steuerbordseite	0.75	-0.63	0.01
torno	-0.11	-0.04	0.5
Schreier	-1.27	1.49	-0.06
Lapithe	-0.92	1.16	-0.18
Meßtisch	0.59	-0.53	0.39
Herbsttag	0.77	-0.42	-0.35
preien	0.02	-0.01	0.31
Stützsubstanz	-0.71	0.46	-0.02
kalorisch	0.37	-0.57	0.32
437	0.32	-0.76	0.47
Toilettenkunst	1.2	0.14	0.54
Lichtintensität	0.46	-0.33	0.34
macula	-0.3	-0.09	0.35
aufrührische	-1.25	1.49	-0.19
Lichtmeß	1.79	-0.5	0.37
anschmelzen	-0.19	-0.22	0.28
Zusammenfluß	0.5	-0.07	-0.66
kurdisch	0.02	-0.02	-0.56
Ergänzungsband	0.27	-0.32	0.06
Λόγον	-0.56	0.48	-0.52
umbilicalis	-0.9	0.64	0.24
Endereim	1.1	0.32	0.46
Büchenholz	-0.3	-0.19	0.13
unmerkbar	0.04	-0.07	0.06
Mannetti	1.44	-0.18	0.37
einhellig	0.35	0.23	0.53
Handelsfirma	-0.28	0.22	0.04
übersät	0.47	-0.63	0.27
Optimat	-0.83	1.39	0.04
nachahmenswert	0.71	-0.08	0.67
hineinführen	0.34	-0.39	-0.06
Elisab	1.13	-0.09	0.42
abgeschwemmt	0.11	-0.48	-0.07
Aktionär	0.39	-0.02	0.08
entglimmen	1.59	-0.03	-0.17
2757	0.38	-0.29	0.36
Kor.	-0.57	0.59	-0.1
Syllogismus	0.14	-0.03	0.56
Leinenweberei	0.87	-0.59	0.41
Herfahren	-0.49	0.22	0.08
ruthenus	-0.39	0.26	0.08
Verbrennlich	-1.09	0.32	-0.05
Arabien	1.49	-0.68	0.13
Gelaß	0.68	-0.92	0.34
abgesägt	-0.1	-0.7	0.48
Orestis	-0.19	0.49	-0.25
Ergründung	1.63	-0.32	0.68
Emme	-0.82	0.6	-0.43
Panke	-0.38	-0.28	0.13
corti	-0.65	0.79	0.29
piedi	-0.54	0.55	0.42
Glimmerblattchen	0.0	-0.56	0.29
erklärung	0.01	0.17	0.24
Kehlkopf	0.15	0.12	0.4
althellenisch	-0.13	0.36	0.2
Ehrenverletzung	-2.28	1.43	-0.46
Heißhunger	-1.64	1.55	-0.64
Gerstenbrot	1.15	-1.23	0.75
Weintraube	1.38	-1.09	0.69
Kassabestand	-0.01	0.43	-0.02
soie	0.05	0.18	0.4
Willensakt	0.32	0.03	0.42
sömmern	0.42	-1.03	0.21
xxx.	-0.55	0.25	0.13
Scheune	0.73	-1.33	0.33
Kunigunde	1.14	-0.29	0.36
Geburtsbett	0.17	-0.23	0.18
tuberosa	0.25	-0.47	0.45
Stichflamme	0.27	-0.38	0.19
Schimpf	-2.1	1.77	-0.33
Raoul	0.49	-0.0	0.15
Prop.	-0.41	0.28	0.03
Brustfinne	-0.43	-0.27	0.36
Schnur	0.27	-0.56	0.74
G.-O.	0.09	0.01	0.2
püttmann	-0.03	0.13	0.26
Waldtier	0.12	-0.21	0.28
Striegel	0.34	-0.65	0.59
Tangente	0.35	-0.51	0.5
Plymouth	1.06	-0.83	0.1
richten	1.28	-0.47	0.56
Epheser	0.38	0.23	0.19
Salome	1.34	-0.25	0.18
Boisseree	1.4	-0.49	0.53
Hausknecht	0.91	-0.5	0.41
Längenaxe	-0.09	0.21	0.4
Balbo	-0.12	0.49	0.29
Geschichtl.	0.22	-0.31	0.33
Steinthal	0.59	-0.39	0.03
verschneien	0.57	-0.88	-0.09
hessen-	1.11	-0.03	0.35
Rock	0.16	-0.81	0.59
Biskaya	0.97	-0.72	-0.1
Heffter	0.17	0.08	0.29
yet	0.16	-0.3	0.57
1887.	0.1	-0.34	0.18
becker	-0.53	0.49	0.2
Nutzkapital	-0.13	-0.12	0.0
Pun	-0.17	0.34	0.38
1046	-0.46	0.69	0.15
unbeseelt	1.61	-0.02	0.62
ausgemalt	0.52	-0.52	0.61
Griffelblatt	0.13	-0.51	0.42
Ahmed	0.65	0.01	0.15
Landfest	1.11	-0.55	0.46
grenzend	-0.37	0.54	-0.12
Weißeisendarstellung	0.26	-0.46	0.29
brama	-0.65	0.56	0.14
Charnier	0.07	-0.51	0.5
Felsenknochen	-0.54	0.33	-0.12
Filippi	-0.57	0.34	0.23
Heerfahrt	-1.6	1.28	-0.19
Disjunktion	0.34	-0.1	0.55
Geistesgröße	1.02	0.55	0.51
Sonnenwirtin	0.01	0.53	0.24
Hundertteil	-0.18	-0.47	0.0
schwarzgrün	0.6	-0.61	0.14
rh.	-0.27	0.3	0.19
Lobgedicht	1.39	0.38	0.34
bibliothecae	0.1	0.21	0.31
Cambodia	0.51	-0.4	0.14
Heiligenbild	1.12	-1.14	0.55
1764	1.33	-0.26	0.26
Zwirnfaden	-0.03	-0.78	0.74
Kleonymos	-0.47	0.91	-0.3
Lagerfaß	0.55	-0.93	0.49
audiometrisch	0.58	-0.27	0.55
Inselgruppe	0.89	-0.65	-0.26
Gedenkte	0.53	-0.21	0.51
Cladonia	-0.01	-0.5	0.48
Schleim	-1.29	0.65	-0.01
πολλῶν	-0.62	0.9	-0.35
Cicuta	-0.78	0.53	0.01
formica	-0.63	0.02	0.27
Bakairi	1.43	-0.99	0.47
Kleophon	-0.15	0.56	-0.01
4,9	0.62	-0.73	0.53
369	-0.41	0.23	-0.18
Mittelding	-0.59	0.34	0.4
Stiefsohn	0.91	0.21	0.15
anormal	-0.56	0.23	-0.06
Kopfschmerz	-2.41	1.16	-0.76
hochbeschlagen	0.55	-0.2	0.52
1134	-0.73	0.7	-0.24
Reichskammergericht	0.75	-0.49	0.29
Mult	-1.9	1.22	-0.29
Regentropfen	0.82	-0.45	0.06
inverse	0.58	0.23	0.61
Kalanderelle	-0.21	0.1	0.02
Umziehen	0.4	-0.37	0.28
maioris	-0.14	0.26	0.26
offenstehend	0.66	-1.02	0.4
975.	0.52	0.28	0.2
Kuhreiher	-0.18	0.15	0.26
emporgekommen	-1.36	1.58	-0.34
Entwickl.	-0.5	0.28	-0.02
Eisenbrücke	0.74	-0.96	0.11
Grundanlage	1.36	0.27	0.56
Linsenform	0.39	-0.47	0.23
Revolutionstribunal	-1.43	1.45	-0.42
Ausfällung	0.02	-0.52	0.22
Klüver	0.25	-0.0	0.12
auserzählen	0.04	-0.05	0.26
3.21	0.39	-0.4	0.36
freudenvoll	1.47	-0.1	0.59
aussparen	0.44	-0.98	0.34
Aelius	-0.25	0.49	-0.27
Vorschreiten	-0.81	0.95	0.14
Goldstoff	0.86	-0.83	0.77
aimants	0.39	0.38	0.61
zweien	1.11	-0.87	0.58
Phalaris	-0.38	0.55	-0.07
Obstfrau	1.13	-1.12	0.55
Apriltag	1.16	-0.74	0.12
Semmelziege	-0.3	0.06	0.24
Nährstoffverhältnis	0.23	-0.57	0.49
befristet	0.66	0.06	0.42
4mal	0.02	-0.55	0.29
Klinke	0.57	-0.86	0.68
baktrische	-0.72	1.06	-0.37
Macacus	-0.2	0.16	0.31
Strafeverfügung	-1.12	0.88	-0.11
Scharpie	0.48	-0.75	0.88
Ebene	1.04	-1.28	0.07
vergeuden	0.32	0.47	0.21
Stuferz	-0.0	-0.27	0.28
Sasanqua	0.77	-1.0	0.5
ducatus	0.21	-0.06	0.45
limphatische	-1.21	0.97	-0.14
farbig	1.34	-0.87	0.46
Hin	1.11	-0.8	0.4
schwungreich	1.15	-0.37	0.66
Unrichtigkeit	-0.5	0.4	0.13
Centralrohre	-0.46	0.48	0.16
Entgegenstellung	0.99	0.03	0.61
Kartesius	1.06	-0.21	0.18
Ruhla	0.78	-0.37	0.31
Mesenterii	0.23	0.13	0.52
Keilknochen	-0.19	0.14	0.32
Feuchtigkeitszustand	0.16	-0.11	0.02
taurin	0.06	0.21	0.37
1796	1.05	-0.25	0.14
Kelchausschnitt	-0.4	0.08	0.37
Jsidor	-0.1	0.34	-0.04
Kux	0.81	-0.45	0.29
Herzens-Kind	1.34	-0.02	0.0
ϑέλεις	-0.33	0.12	0.08
Florentinus	-0.08	0.24	-0.01
Variationsproblem	0.12	0.2	0.32
reform.	-0.24	-0.01	0.12
effetto	-0.2	0.25	0.42
1803.	0.14	0.14	0.31
hinzugeben	0.98	-1.17	0.79
unbewandert	0.24	0.02	0.25
Knochenrest	-1.31	0.41	-0.16
Ap.	0.08	-0.0	0.19
Meynerts	-0.08	0.48	0.23
